episode,avg_qoe_per_user_slot,stall_ratio,stall_events_per_user_slot,scheduled_ratio,service_rate,chunks_per_user_slot,quality_utility_per_chunk,degradation_per_chunk,avg_quality_level_per_chunk,switch_user_slot_rate,avg_playback_queue,large_Q_exceed_rate,max_playback_queue,policy_loss,value_loss,entropy,approx_kl,clipfrac,grad_norm,explained_variance_preupdate,elapsed_sec
326,1.3474597222222222,0.0004166666666666667,0.0004166666666666667,0.725,0.6066666666666667,1.6629166666666666,0.84078426459534,0.15921573540466064,2.8709596592332747,0.25416666666666665,100.20416666666667,0.48083333333333333,246.0,-0.0004413984948769212,117.97909355163574,4.9872606039047245,0.0002530288551497506,0.0,24.066891741752624,2.980232238769531e-07,385.4109923839569
327,1.2902569444444438,0.004583333333333333,0.00125,0.7,0.5920833333333333,1.60125,0.8442492844132189,0.15575071558678122,2.894353369763206,0.2633333333333333,96.87375,0.44083333333333335,250.0,-0.013457855279557406,110.0529658317566,4.91473788022995,0.00047152748256849006,0.0,16.16056407094002,2.980232238769531e-07,386.6018056869507
328,1.3370458333333326,0.0004166666666666667,0.0004166666666666667,0.6958333333333333,0.59875,1.6429166666666666,0.8437509510524988,0.15624904894750194,2.8901851382196297,0.24166666666666667,101.2025,0.4895833333333333,267.0,-0.009492687322199345,163.30480308532714,4.740367823839188,0.00020229979472787817,0.0,24.415696477890016,0.08967489004135132,387.7732410430908
329,1.2727430555555554,0.0033333333333333335,0.0016666666666666668,0.6708333333333333,0.5758333333333333,1.5775,0.842511885895404,0.15748811410459573,2.880348652931854,0.25833333333333336,91.80708333333334,0.40458333333333335,255.0,-0.0021856661885976793,126.23999052047729,4.764959180355072,0.0030535673664417117,0.000390625,11.582354997098445,4.172325134277344e-07,388.95364260673523
330,1.3561277777777774,0.0,0.0,0.7125,0.60375,1.66,0.8463955823293173,0.15360441767068275,2.9093875502008033,0.24333333333333335,99.38458333333334,0.47333333333333333,268.0,-0.008571823849342764,121.82617015838623,4.795630443096161,0.0013453006336931138,0.0,23.467930483818055,0.0,390.10530400276184
331,1.4053500000000003,0.002916666666666667,0.0008333333333333334,0.7291666666666666,0.6308333333333334,1.7366666666666666,0.84077255278311,0.15922744721689072,2.867802303262956,0.25166666666666665,118.00125,0.5770833333333333,286.0,0.00039185695350170137,125.67722244262696,4.822589957714081,0.00013675899099325762,0.0,30.92692278623581,4.172325134277344e-07,391.2804763317108
332,1.3226166666666663,0.00125,0.0008333333333333334,0.6916666666666667,0.5966666666666667,1.6183333333333334,0.8454634397528314,0.15453656024716797,2.901132852729145,0.22,103.21,0.46875,261.0,0.009413518197834491,149.5743143081665,4.750873690843582,0.0006880243512568995,0.0,18.02840982079506,0.07347279787063599,392.42748761177063
333,1.3031930555555553,0.005,0.00125,0.7,0.5904166666666667,1.6129166666666668,0.8427615603203307,0.15723843967966933,2.8840092999225004,0.22625,89.84875,0.36541666666666667,255.0,-0.006346225994639099,118.10925741195679,4.753543639183045,0.0004485349651076831,0.0,14.469496005773545,3.5762786865234375e-07,393.59126567840576
334,1.3272513888888888,0.00125,0.0004166666666666667,0.7125,0.5991666666666666,1.63625,0.8416271963330788,0.1583728036669213,2.875477463712758,0.23625,100.60083333333333,0.46,309.0,0.0015202807728201151,125.80707216262817,4.823470574617386,-0.00014844371617073193,0.0,17.433999659121035,4.172325134277344e-07,394.75317883491516
335,1.3610222222222228,0.0016666666666666668,0.0008333333333333334,0.7125,0.615,1.6879166666666667,0.8384645766477413,0.16153542335225884,2.853369538385584,0.2608333333333333,109.15916666666666,0.5620833333333334,303.0,0.001458860852289945,112.69407320022583,4.96820696592331,-0.00039994100807234646,0.0,22.15686192512512,5.960464477539062e-07,395.93185901641846
336,1.3551888888888874,0.004166666666666667,0.0008333333333333334,0.7125,0.6091666666666666,1.675,0.8420696517412938,0.15793034825870644,2.8781094527363185,0.24041666666666667,109.665,0.5020833333333333,270.0,-0.008900436665862798,111.20395240783691,4.918559700250626,1.7104235985243578e-05,0.0,21.078509092330933,6.556510925292969e-07,397.119099855423
337,1.3458916666666658,0.0008333333333333334,0.0004166666666666667,0.7208333333333333,0.6129166666666667,1.6704166666666667,0.8386480419057123,0.16135195809428776,2.8550760788226492,0.27,110.76291666666667,0.575,292.0,-0.00627288508694619,119.4415530204773,5.03023728132248,8.272109407698735e-05,0.0,17.925602865219116,7.748603820800781e-07,398.3074460029602
338,1.2735833333333326,0.002916666666666667,0.0008333333333333334,0.6833333333333333,0.5808333333333333,1.5825,0.8406003159557663,0.1593996840442339,2.868088467614534,0.25458333333333333,87.43375,0.4170833333333333,212.0,-0.005233925208449364,138.9447081565857,4.934791707992554,-0.0008051797733060085,0.0,9.769097674638033,3.5762786865234375e-07,399.47147941589355
339,1.3767236111111096,0.0,0.0,0.7083333333333334,0.61875,1.6991666666666667,0.8412138303089751,0.1587861696910249,2.872486512996567,0.26458333333333334,113.76625,0.5758333333333333,272.0,0.00395637743640691,151.82654495239257,5.084379160404206,-0.000515163131058216,0.0,22.354022440314292,1.3709068298339844e-06,400.64834928512573
340,1.3279722222222217,0.0033333333333333335,0.00125,0.7208333333333333,0.5983333333333334,1.6504166666666666,0.8403938399394086,0.15960616006059075,2.8672052511991923,0.265,102.24291666666667,0.46458333333333335,262.0,-0.0006288670934736729,112.57112007141113,4.947852504253388,0.00012457010307116435,0.0,15.327344647049904,1.430511474609375e-06,401.8343508243561
341,1.3950486111111107,0.0004166666666666667,0.0004166666666666667,0.725,0.6283333333333333,1.7291666666666667,0.8389036144578316,0.1610963855421687,2.8571084337349397,0.27625,113.03666666666666,0.53125,284.0,-0.0002970605157315731,122.36398267745972,5.04030339717865,0.0007403379451716319,0.0,23.876735317707062,5.602836608886719e-06,403.0086250305176
342,1.3377694444444448,0.0,0.0,0.7291666666666666,0.61125,1.6416666666666666,0.8436497461928938,0.15635025380710654,2.8890862944162436,0.24166666666666667,99.69333333333333,0.50125,228.0,-0.0020472925156354905,109.58243551254273,5.082396507263184,6.743947328686772e-05,0.0,237.7670090675354,1.3947486877441406e-05,404.18617367744446
343,1.4375319444444437,0.0008333333333333334,0.0004166666666666667,0.7375,0.6495833333333333,1.7729166666666667,0.8442796709753232,0.15572032902467695,2.8954171562867215,0.28791666666666665,125.75041666666667,0.6045833333333334,293.0,-0.0051481867209076885,378.37906913757325,5.049259781837463,-4.2418670000188284e-05,0.0,841.5067134857178,0.04907834529876709,405.361656665802
344,1.314629166666667,0.004166666666666667,0.0016666666666666668,0.7125,0.59375,1.6358333333333333,0.8399414161996949,0.16005858380030571,2.862455425369333,0.26,92.76625,0.43,250.0,-0.008700115722604096,106.73124275207519,5.064135110378265,-1.8219773664895911e-06,0.0,100.27612671852111,0.28873491287231445,406.5191240310669
345,1.3903555555555558,0.0,0.0,0.7166666666666667,0.6216666666666667,1.7129166666666666,0.8423789832157632,0.15762101678423737,2.8800778399416203,0.26916666666666667,111.18458333333334,0.48125,287.0,0.008038684725761414,94.68024044036865,4.780618417263031,1.9573203007894336e-05,0.0,110.81542201042176,0.4084480404853821,407.6788852214813
346,1.3615499999999994,0.0008333333333333334,0.0008333333333333334,0.6958333333333333,0.60875,1.6845833333333333,0.8389116992332433,0.1610883007667575,2.8575315359881275,0.24583333333333332,103.95708333333333,0.50625,249.0,-0.015480673778802157,127.00337200164795,4.873819494247437,-5.930856145823782e-05,0.0,103.19797358512878,0.35425740480422974,408.8353054523468
347,1.396509722222222,0.002916666666666667,0.0008333333333333334,0.7208333333333333,0.6283333333333333,1.7233333333333334,0.8425507736943908,0.1574492263056094,2.8822533849129592,0.25083333333333335,111.97666666666667,0.52875,301.0,-0.009527138364501298,120.35203876495362,5.008892560005188,4.2929267419822284e-05,0.0,164.91396770477294,0.15926223993301392,409.99702763557434
348,1.3843624999999997,0.0,0.0,0.725,0.62,1.69875,0.8439955849889632,0.15600441501103735,2.891832229580574,0.25416666666666665,111.55625,0.5041666666666667,284.0,0.0029533832799643277,117.90200786590576,4.953011775016785,-2.3194728782982565e-05,0.0,98.4354552268982,0.2222251296043396,411.17975997924805
349,1.2965152777777766,0.0033333333333333335,0.0004166666666666667,0.6833333333333333,0.585,1.6066666666666667,0.8414081950207468,0.15859180497925293,2.8729253112033195,0.24458333333333335,101.11375,0.46458333333333335,280.0,-0.007756284193601459,134.888569355011,4.71649621129036,-6.812640276621096e-06,0.0,100.17591490745545,0.21043866872787476,412.37030243873596
350,1.339243055555555,0.00375,0.0008333333333333334,0.7291666666666666,0.6104166666666667,1.6516666666666666,0.8438067608476287,0.15619323915237118,2.890010090817356,0.24208333333333334,102.73375,0.5308333333333334,233.0,0.008297329861670732,87.47598142623902,5.051752185821533,-1.3474514707922935e-05,0.0,114.07028527259827,0.17517751455307007,413.7432425022125
351,1.3223555555555546,0.0016666666666666668,0.00125,0.7125,0.6029166666666667,1.63375,0.8436164243815348,0.15638357561846464,2.889313950522826,0.2658333333333333,99.86333333333333,0.47583333333333333,284.0,0.0090767900692299,130.7092809677124,4.9533210635185245,1.6808556119940475e-05,0.0,154.58725819587707,0.22904598712921143,414.8913972377777
352,1.3141430555555553,0.0,0.0,0.7041666666666667,0.5904166666666667,1.615,0.8438106295149647,0.15618937048503612,2.8913828689370487,0.24375,98.89333333333333,0.46,276.0,0.013737207558006049,104.20976390838624,4.8277363061904905,4.1942329471567066e-05,0.0,127.70725302696228,0.39389342069625854,416.0482351779938
353,1.4054347222222214,0.0025,0.00125,0.7208333333333333,0.6258333333333334,1.735,0.8422694524495687,0.15773054755043228,2.8796829971181555,0.25666666666666665,108.56833333333333,0.4395833333333333,332.0,0.0022057398920878766,96.63205471038819,4.897515070438385,8.910072028811556e-06,0.0,140.50709800720216,0.4181821346282959,417.195348739624
354,1.299169444444444,0.00125,0.0008333333333333334,0.7,0.58875,1.6041666666666667,0.8426857142857145,0.15731428571428563,2.883116883116883,0.25375,101.61708333333333,0.4691666666666667,263.0,0.0024475799174979327,98.89212713241577,4.922370564937592,2.8758464395650663e-06,0.0,72.11616854667663,0.12382882833480835,418.349333524704
355,1.3881222222222227,0.0025,0.0004166666666666667,0.7333333333333333,0.6233333333333333,1.7125,0.8432262773722631,0.15677372262773734,2.886131386861314,0.2579166666666667,112.0725,0.5345833333333333,280.0,-0.009334972687065601,89.58586196899414,5.015985774993896,4.6256616769824175e-06,0.0,143.83630056381224,0.5591896772384644,419.50325894355774
356,1.3755194444444432,0.002916666666666667,0.0008333333333333334,0.7291666666666666,0.6166666666666667,1.7004166666666667,0.8425827003185491,0.15741729968145066,2.8833619210977703,0.25375,114.08625,0.5470833333333334,272.0,-0.005513954372145235,88.76598892211913,5.118575954437256,6.76351295112454e-06,0.0,98.86297903060913,0.5319685935974121,420.6719214916229
357,1.3548916666666673,0.0004166666666666667,0.0004166666666666667,0.7166666666666667,0.6141666666666666,1.67625,0.8397315436241618,0.16026845637583895,2.8627889634601043,0.25916666666666666,100.02041666666666,0.47125,235.0,-0.009447558131068946,92.85056295394898,4.887937653064728,-8.78546416060999e-08,0.0,108.12917108535767,0.2829415202140808,421.8321216106415
358,1.266145833333333,0.0008333333333333334,0.0008333333333333334,0.6875,0.5775,1.5625,0.8426000000000005,0.15739999999999996,2.8824,0.245,85.31541666666666,0.35791666666666666,219.0,0.008364028460346163,107.61720695495606,4.8231931865215305,-0.00016205534484470263,0.0,111.68893623352051,0.10418856143951416,422.9912066459656
359,1.4280722222222233,0.0016666666666666668,0.00125,0.7291666666666666,0.6354166666666666,1.7604166666666667,0.8426130177514791,0.15738698224852077,2.8833136094674554,0.2625,117.2325,0.52125,293.0,-0.007717061787843704,143.1476414680481,5.010742259025574,3.664909509097925e-05,0.0,676.8252864360809,0.42077088356018066,424.1555497646332
360,1.3058263888888881,0.005,0.00125,0.6916666666666667,0.59125,1.6195833333333334,0.8416902495497814,0.15830975045021892,2.8759969127862104,0.23791666666666667,103.19166666666666,0.4845833333333333,234.0,-0.0029821378644555806,77.17840614318848,4.950023221969604,-5.2320134636829606e-05,0.0,107.60188593864441,0.6234899759292603,425.31784749031067
361,1.341501388888889,0.0008333333333333334,0.0008333333333333334,0.7083333333333334,0.60625,1.6491666666666667,0.8443077311773631,0.15569226882263779,2.8933804951995956,0.25833333333333336,100.58416666666666,0.42291666666666666,292.0,0.004698421293869615,128.82451305389404,4.944402348995209,8.846102089137276e-05,0.0,120.00616998672486,0.11928606033325195,426.5074419975281
362,1.283204166666667,0.010416666666666666,0.0020833333333333333,0.6958333333333333,0.5866666666666667,1.6116666666666666,0.8398888314374361,0.16011116856256474,2.8642709410548086,0.24708333333333332,87.17041666666667,0.3933333333333333,266.0,-0.0015815911872778087,104.76833028793335,4.843125176429749,-0.00015506637209909967,0.0,46.10765476226807,0.11331748962402344,427.6730146408081
363,1.3437597222222222,0.0016666666666666668,0.00125,0.725,0.6029166666666667,1.6541666666666666,0.8432468513853902,0.15675314861460976,2.8866498740554154,0.24083333333333334,103.56291666666667,0.51375,234.0,-0.006913697149138897,74.62215614318848,5.116835713386536,1.4240325435821433e-05,0.0,72.97583985328674,0.5055931806564331,428.8289484977722
364,1.3917152777777784,0.002916666666666667,0.0008333333333333334,0.7208333333333333,0.6233333333333333,1.7104166666666667,0.8452984165651651,0.1547015834348356,2.9010962241169307,0.24833333333333332,110.27083333333333,0.53125,270.0,-0.0074096280615776776,78.46981029510498,5.034382057189942,-2.0381419562909287e-05,0.0,108.58313870429993,0.5436289310455322,429.9853582382202
365,1.437297222222222,0.0,0.0,0.7333333333333333,0.6429166666666667,1.77375,0.8410101010101009,0.15898989898989901,2.8722104768616394,0.2654166666666667,126.86041666666667,0.5883333333333334,369.0,-0.011832947260700166,131.55999526977538,4.882765698432922,9.75459497567499e-06,0.0,218.30934867858886,0.6021295785903931,431.11492800712585
366,1.3472222222222212,0.004166666666666667,0.00125,0.7041666666666667,0.6083333333333333,1.6679166666666667,0.843492380714464,0.15650761928553586,2.8888333749687733,0.25583333333333336,105.02,0.4820833333333333,293.0,0.00048046745359897614,103.58182249069213,5.001483619213104,6.45696505671367e-05,0.0,91.57752637863159,0.2720245122909546,432.2882823944092
367,1.3512444444444456,0.002916666666666667,0.0008333333333333334,0.7125,0.60625,1.6733333333333333,0.8425846613545813,0.15741533864541823,2.88296812749004,0.26208333333333333,104.76041666666667,0.48583333333333334,295.0,0.004427514551207423,98.41182117462158,4.907433366775512,2.453386114211753e-05,0.0,115.19936885833741,0.38824063539505005,433.4526312351227
368,1.37312361111111,0.0,0.0,0.725,0.6129166666666667,1.7020833333333334,0.838269277845777,0.16173072215422282,2.8531211750305996,0.26375,112.77666666666667,0.5604166666666667,256.0,-0.00919887968339026,84.09400939941406,5.193233096599579,3.864001500915037e-05,0.0,95.50313906669616,0.5419925451278687,434.60343170166016
369,1.2997888888888882,0.00125,0.0004166666666666667,0.6875,0.5870833333333333,1.60125,0.843393182409576,0.1566068175904241,2.8886286755139214,0.24666666666666667,97.06375,0.42625,242.0,0.007787529600318521,111.77285823822021,4.914492911100387,-7.213869685074314e-06,0.0,120.03384189605713,0.31770652532577515,435.76826763153076
370,1.321269444444445,0.0004166666666666667,0.0004166666666666667,0.7083333333333334,0.6,1.6304166666666666,0.8410120112445695,0.15898798875543058,2.8701763352926144,0.25,99.50833333333334,0.49125,249.0,0.0033126043155789374,79.8893256187439,5.145876777172089,9.481515735387803e-06,0.0,116.75259590148926,0.4538506269454956,436.92531180381775
371,1.4276416666666665,0.0008333333333333334,0.0004166666666666667,0.7375,0.6370833333333333,1.74875,0.8474720038122463,0.1525279961877531,2.916130569454372,0.26666666666666666,114.71166666666667,0.5229166666666667,300.0,-0.0055462547636125235,80.57719221115113,5.049706733226776,4.381784247016185e-05,0.0,184.17597312927245,0.6783511638641357,438.06996035575867
372,1.3177819444444439,0.009166666666666667,0.0025,0.7083333333333334,0.60375,1.6475,0.8419347496206376,0.1580652503793627,2.8770864946889225,0.25916666666666666,100.50333333333333,0.4816666666666667,255.0,0.005084726097993553,93.96582355499268,4.978787088394165,0.0001254414206414367,0.0,130.19607377052307,0.30972349643707275,439.22402358055115
373,1.3093152777777768,0.0,0.0,0.6916666666666667,0.58625,1.60875,0.8430950530950526,0.15690494690494686,2.884744884744885,0.2425,100.80375,0.4970833333333333,271.0,0.0018597355578094722,106.04214353561402,4.904715871810913,-9.127777666435577e-05,0.0,95.69461946487426,0.283780038356781,440.4043323993683
374,1.413133333333332,0.00375,0.0016666666666666668,0.7458333333333333,0.63375,1.7391666666666667,0.8458361284139909,0.15416387158600867,2.9056061332055583,0.2525,114.30333333333333,0.5420833333333334,272.0,-0.002147350460290909,68.2888313293457,5.112008726596832,6.889768701512366e-06,0.0,164.68910851478577,0.6835824847221375,441.58527517318726
375,1.391820833333332,0.00625,0.0016666666666666668,0.725,0.63375,1.7391666666666667,0.8383732630570194,0.16162673694298035,2.8540967896502156,0.26416666666666666,116.68375,0.585,310.0,-0.002148937914171256,93.77015008926392,4.9334556579589846,0.0001329880044067977,0.0,83.5973204612732,0.4758831858634949,443.063339471817
376,1.3600569444444446,0.0016666666666666668,0.0008333333333333334,0.6916666666666667,0.6066666666666667,1.6704166666666667,0.8444674482414559,0.15553255175854322,2.895734597156398,0.23541666666666666,112.95333333333333,0.585,252.0,0.0023734413320198656,113.94547004699707,4.931173801422119,1.6608151645414183e-05,0.0,117.81428127288818,0.19935446977615356,444.2205181121826
377,1.3042541666666674,0.0004166666666666667,0.0004166666666666667,0.7083333333333334,0.5879166666666666,1.6075,0.8437558320373254,0.156244167962675,2.890357698289269,0.26,93.83208333333333,0.42625,242.0,0.002184862014837563,75.79667329788208,4.979378521442413,-3.41930594004225e-05,0.0,83.12633085250854,0.39370936155319214,445.37117862701416
378,1.282177777777777,0.0,0.0,0.675,0.5741666666666667,1.5683333333333334,0.8459245483528159,0.1540754516471841,2.90356004250797,0.2325,96.9,0.4625,275.0,-0.0060913581401109695,85.55195226669312,4.771553528308869,7.66688674048055e-05,0.0,97.80376267433167,0.5593866109848022,446.51105403900146
379,1.3108500000000007,0.0016666666666666668,0.00125,0.6875,0.5920833333333333,1.6241666666666668,0.8412108773730121,0.15878912262698802,2.8724987172909184,0.2604166666666667,101.27125,0.46166666666666667,264.0,0.0038159499992616473,84.34911718368531,4.749009096622467,0.0001957533877430251,0.0,75.38848419189453,0.48292917013168335,447.68201756477356
380,1.385665277777778,0.004583333333333333,0.00125,0.7375,0.6220833333333333,1.7191666666666667,0.8429301987396995,0.15706980126030048,2.884876393601551,0.27958333333333335,112.97,0.5525,266.0,0.005906548188067973,70.24728879928588,5.144827508926392,1.034171727951616e-05,0.0,171.05863652229309,0.6777206063270569,448.83378863334656
381,1.332022222222222,0.004583333333333333,0.0008333333333333334,0.7166666666666667,0.59375,1.6391666666666667,0.8469801728520593,0.15301982714794093,2.9133197763091,0.23666666666666666,101.215,0.49541666666666667,248.0,-0.002958013163879514,67.03089141845703,4.9435546875,6.029520463926019e-05,0.0,99.86337041854858,0.5320571660995483,449.987450838089
382,1.3506666666666662,0.00125,0.0008333333333333334,0.6958333333333333,0.6008333333333333,1.6583333333333334,0.8443718592964832,0.15562814070351763,2.89321608040201,0.24541666666666667,102.87041666666667,0.5091666666666667,280.0,-0.008609154261648655,98.67594680786132,4.897885358333587,-5.037430673837661e-06,0.0,93.18059363365174,0.5281216502189636,451.14556765556335
383,1.3651263888888892,0.0,0.0,0.7083333333333334,0.61,1.6820833333333334,0.843192965073075,0.15680703492692596,2.8860540004954176,0.2733333333333333,100.12708333333333,0.4529166666666667,245.0,-0.005544933350756764,70.00610074996948,4.868943190574646,1.1477509633550654e-05,0.0,138.11384506225585,0.5484604835510254,452.33221530914307
384,1.261544444444444,0.0020833333333333333,0.0004166666666666667,0.6833333333333333,0.5745833333333333,1.5616666666666668,0.8428601921024547,0.15713980789754525,2.8834044823906084,0.25583333333333336,89.65666666666667,0.42833333333333334,241.0,-0.0033847715239971876,105.75734205245972,4.902039051055908,-9.736014703776164e-06,0.0,143.28598370552064,0.21281039714813232,453.4790208339691
385,1.3927527777777782,0.002916666666666667,0.0016666666666666668,0.7208333333333333,0.61875,1.715,0.844373177842566,0.15562682215743437,2.8943148688046647,0.2504166666666667,111.71166666666667,0.5358333333333334,271.0,0.003480073157697916,118.2935245513916,4.932863819599151,3.589782863855362e-05,0.0,289.3851637840271,0.5203028321266174,454.6313967704773
386,1.3310277777777781,0.0033333333333333335,0.0016666666666666668,0.6958333333333333,0.6,1.64625,0.8425208807896735,0.1574791192103265,2.882308276385725,0.25166666666666665,101.0225,0.46291666666666664,244.0,0.006445629487279803,92.98270483016968,4.938219475746155,-3.658481946331449e-05,0.0,98.60983800888062,0.3308566212654114,455.7862651348114
387,1.2900680555555555,0.00375,0.0008333333333333334,0.7166666666666667,0.5904166666666667,1.6016666666666666,0.8412669094693029,0.15873309053069715,2.8722684703433923,0.25458333333333333,99.05541666666667,0.39708333333333334,283.0,0.004928280040621758,106.3786244392395,4.87073267698288,8.423195026807662e-05,0.0,96.62887723445893,0.08716630935668945,456.93457651138306
388,1.266694444444445,0.002916666666666667,0.00125,0.6833333333333333,0.5720833333333334,1.5675,0.842477405635301,0.15752259436469973,2.879851143009038,0.24708333333333332,79.29083333333334,0.3375,247.0,0.008239106158725917,123.12370834350585,4.930775308609009,0.000299094988804427,0.0,52.26595766544342,0.03496551513671875,458.0793581008911
389,1.3223458333333329,0.0004166666666666667,0.0004166666666666667,0.6875,0.5945833333333334,1.6275,0.8445033282130053,0.1554966717869944,2.8960573476702507,0.25708333333333333,95.05458333333333,0.4504166666666667,246.0,-0.002132618613541126,114.61496791839599,4.938158023357391,4.744321722682798e-05,0.0,82.74849610328674,0.3391149044036865,459.24340415000916
390,1.3426555555555564,0.00125,0.0004166666666666667,0.7125,0.6066666666666667,1.655,0.8440433031218528,0.155956696878147,2.891742195367573,0.2604166666666667,106.62708333333333,0.5325,219.0,-0.0023154618917033075,73.47532024383545,4.918401527404785,-0.00012014528401778079,0.0,68.46878132820129,0.5559994578361511,460.3953197002411
391,1.4069361111111107,0.0025,0.0008333333333333334,0.7375,0.63875,1.7458333333333333,0.8400906921241048,0.15990930787589494,2.8651551312649164,0.275,117.99708333333334,0.545,298.0,-0.00243269894272089,68.17657260894775,5.001679491996765,-0.00013775299448752775,0.0,177.45189867019653,0.77658611536026,461.538622379303
392,1.3689277777777777,0.0020833333333333333,0.00125,0.7166666666666667,0.6191666666666666,1.6770833333333333,0.847269565217392,0.15273043478260864,2.9135403726708073,0.24833333333333332,108.60958333333333,0.50125,289.0,-0.001425284903962165,69.53440055847167,5.20017819404602,6.009163371345494e-05,0.0,106.06245546340942,0.5401656031608582,462.70942521095276
393,1.2608305555555555,0.008333333333333333,0.0020833333333333333,0.6708333333333333,0.57125,1.5633333333333332,0.846257995735608,0.15374200426439225,2.9077825159914714,0.22791666666666666,85.95166666666667,0.35541666666666666,282.0,-0.002503456687554717,112.72620391845703,4.814026725292206,-0.00010166588890569983,0.0,59.60110738277435,0.28038954734802246,463.8787612915039
394,1.4466791666666665,0.0033333333333333335,0.0008333333333333334,0.7458333333333333,0.64875,1.7904166666666668,0.8415243192925301,0.15847568070747048,2.874563649057482,0.26208333333333333,121.23208333333334,0.5341666666666667,301.0,0.002281417208723724,90.4381025314331,5.013960492610932,-7.956116411378389e-05,0.0,224.38620300292968,0.5725991725921631,465.0485701560974
